body,size
25248799999,49927
45412353187,49920
27293224450,49915
8340072199,49911
14501919196,49900
15340700758,49895
8350175619,49888
26519334494,49868
28578177418,49866
14937461070,49864
40503659677,49861
16567761801,49861
12892217041,49844
23228631226,49841
8777896866,49837
40032021914,49830
24481789206,49824
46187071380,49814
6744480380,49789
7522858164,49782
25674601899,49769
14116593428,49763
12853463338,49762
21159451240,49738
10787967247,49732
25313386089,49724
7539758978,49723
20774450442,49722
8717921618,49721
32207457061,49713
8353987877,49707
25255332300,49703
40891255001,49699
43760714042,49697
40454570002,49693
7936749953,49690
12881526613,49689
21951699784,49686
21941003340,49681
22386704421,49675
27757510487,49673
40035211825,49670
23671966986,49669
20756760590,49667
37177936618,49666
29812738774,49664
42544081452,49643
28589034264,49625
23671924493,49604
13670677904,49600
14060430786,49598
21163540647,49591
10441138198,49586
12871580595,49576
6705496768,49570
12453957380,49567
26099076217,49559
9555888683,49557
22773311228,49557
11653956589,49541
23600935254,49539
48224886897,49535
33045895265,49532
22383872736,49532
44998612535,49518
38872971677,49514
22394523116,49510
12064234236,49509
37590925711,49502
9984707784,49501
16989237920,49500
22390116357,49500
15273098077,49492
14520030707,49487
20742023565,49451
22009359494,49446
37994676650,49437
15765244740,49435
35066070209,49421
21567334852,49418
40894719401,49393
14477151399,49390
38052180463,49383
40879073846,49383
43393630155,49381
43797032788,49379
42166298130,49379
21148640291,49377
26544328181,49372
22323725272,49368
14905779513,49368
7144189177,49367
43376335643,49364
44181176912,49356
38786577311,49355
26926145733,49347
21088929043,49346
10441053757,49340
25262912191,49325
42543440948,49322
47856905230,49307
8371553961,49306
12464092199,49300
20734980600,49297
7094979429,49291
6723332390,49275
21980627666,49272
20279110825,49261
14095059619,49256
23967903857,49251
14074116013,49246
9157166652,49240
22405097163,49213
7925511200,49208
7529694725,49204
12000917963,49197
15730068434,49189
6723493181,49187
28153133459,49175
30558844162,49173
42562351186,49166
27322938013,49165
46176262706,49162
11268917099,49155
36770372720,49149
28973830693,49145
12867887882,49138
25673975652,49137
6309599683,49133
14491379979,49130
40067201046,49126
19454468507,49120
45405744669,49115
28139643964,49106
21955158441,49096
8778564097,49093
9157083462,49080
42126174080,49075
22800557961,49073
14522986959,49070
22433782228,49057
12043719177,49057
26915182149,49016
21570865422,49015
11208664367,49010
14901416352,49007
8367463887,49003
43771242745,48994
45427837690,48993
21566740309,48987
17385011981,48987
46229597655,48983
22334379517,48968
42875850021,48954
44185211623,48951
42528976120,48940
20760254457,48927
12871463517,48925
13253277587,48923
32218151601,48911
13281813215,48901
21566265627,48897
21948041822,48888
24407619663,48873
28160077726,48865
26501209835,48857
7515780449,48855
29380613440,48843
24888604323,48842
39676107253,48835
6715515308,48826
23215465676,48798
12875039116,48794
38473235983,48794
25670407546,48764
23600270375,48757
40503855240,48742
14088140681,48719
42540299409,48712
5895363680,48709
23638990785,48695
39653591955,48694
14470157206,48689
8361220744,48686
43774629029,48677
5916734409,48673
15316137171,48669
11190811966,48668
6730527060,48667
14066838989,48655
47032894659,48651
23219042546,48636
25316731226,48598
11240656915,48587
36756775422,48585
47442898558,48578
9606507072,48566
26061806770,48563
18637652594,48562
8361295132,48550
6701687978,48550
6727200178,48539
13288892454,48523
30191332459,48518
15761667659,48513
8361177347,48508
7515314591,48497
45402126807,48485
39196942510,48484
12853465335,48483
44621278279,48466
42559009398,48455
11232992595,48441
28549170947,48438
24880783416,48412
10791702435,48408
10352308083,48405
39272866046,48403
26508126583,48401
16575342304,48401
40492072490,48401
39679644898,48397
13299226247,48389
25672912285,48388
35982728206,48384
38777503999,48379
20756717326,48368
9168248354,48351
23261532697,48349
13243412552,48344
45002345188,48327
40472219352,48326
47055390127,48323
13681520622,48321
7972169496,48315
6744596272,48310
39200234635,48308
9984754035,48298
13702865627,48296
8799716766,48292
24418146535,48288
9149308110,48273
13288693238,48260
8757072609,48259
44596200684,48254
42162540216,48244
8760762473,48240
9150091430,48237
22355013732,48226
11219033641,48219
25228715212,48207
44584996331,48205
26454709035,48200
38031278190,48185
14929758566,48184
6733826352,48172
11619017190,48171
26104610867,48160
42942954961,48156
20360599067,48155
44178026156,48154
20767404297,48152
27717969258,48145
20767371033,48142
8328826154,48132
44591915834,48129
12043407658,48110
5095995462,48103
12032708343,48099
45028054409,48074
9970449147,48064
43365803786,48063
20197625367,48062
40104204568,48062
16575734660,48055
16493357817,48054
20734821061,48039
22400930241,48023
11268996553,48022
38045273015,48021
15354933849,48019
26512180317,48019
31429119440,48016
10420060778,48014
13291953661,48003
20343177458,47998
42953605081,47972
24052962159,47972
6716023921,47959
12054366773,47956
13684783808,47955
24788567657,47942
8361297075,47940
38048252795,47939
45001875289,47939
20339450477,47936
29395430513,47931
7098553680,47925
21534040136,47921
24877875695,47921
45001873445,47918
22801376858,47915
7943749575,47914
26836844123,47914
17717183766,47905
46637560490,47898
41741795719,47891
13285471165,47876
43346859738,47872
19865185187,47870
13702819995,47870
21970098350,47868
14519992828,47855
12450183707,47853
14094586805,47851
10837025326,47851
16578958900,47828
41308839918,47826
36773608970,47823
26505181430,47819
30187442098,47808
45002313537,47805
23240380752,47804
22023438606,47797
23639064912,47791
14851934331,47789
9559966479,47784
23204808763,47779
6719130688,47778
21151981222,47776
42940005396,47766
29387685857,47761
6723379145,47752
41749035805,47747
22430131020,47733
47853326597,47719
37187690158,47718
37173458944,47712
41349174094,47707
45415892460,47695
12842890586,47682
22782705347,47678
42936582224,47675
14098519223,47671
7512527662,47660
7543857264,47658
45812018938,47654
9149264254,47651
11208736615,47640
22369406681,47639
46222798802,47630
9605728965,47618
27717970717,47618
40484633199,47617
39658583691,47587
10776844597,47575
44998456508,47570
30612182097,47564
43367654477,47557
25712888458,47556
11191286864,47552
41703241396,47547
20709879739,47546
6298212376,47523
21955119214,47511
25216966800,47509
14522901878,47484
43364590054,47478
11225991744,47473
20339451941,47468
23261614126,47461
21177680145,47458
24866278177,47452
11208617930,47447
41285896627,47437
25252061786,47412
21984206458,47411
14523455781,47394
36778625395,47393
45409835006,47389
24906374297,47383
39251759344,47383
16907085564,47381
12850239275,47374
43364476450,47371
36766600506,47367
25256349433,47353
22005475357,47343
22400890653,47312
22409263864,47291
15358356268,47286
25244790600,47281
5906005637,47279
11633366339,47279
13274423925,47277
8768346527,47272
39228575195,47254
20208474427,47247
43753279196,47233
21123831053,47225
14502030045,47201
11587017717,47199
19048044410,47188
37590973088,47187
26912583043,47179
20738485013,47176
42987017887,47161
20756757620,47158
13253277078,47157
44179279198,47152
29399041487,47152
22390158919,47143
47001059442,47138
41667861037,47121
43778047158,47107
42526148137,47095
5488729631,47092
40867000048,47088
28124819469,47085
28585416575,47078
35943147348,47069
14059757236,47055
8378865203,47053
8735608041,47046
26097813226,47044
28549958283,47029
20734835835,47025
11622315428,47005
21155914210,46993
12053856827,46993
8767559916,46976
14088142949,46973
5477544986,46964
23200091637,46947
22748310722,46945
14905782981,46924
26883189868,46910
9580962158,46890
11194823372,46886
41188805186,46879
6726167012,46875
19525810927,46868
31818253578,46863
37605075730,46863
40463064899,46863
21562490105,46854
22415867502,46854
42129357653,46852
26894468841,46842
21184771342,46834
22365471615,46833
38769045940,46819
22370228211,46806
25316800459,46785
13224864995,46784
9560084931,46783
44160491752,46776
14851976707,46772
14512802946,46761
44185216259,46749
11208427424,46743
17795324832,46724
32614317547,46718
40900134825,46708
44196460066,46705
28963890472,46701
14098715844,46693
42058561654,46689
23561078516,46685
12843319149,46676
42961709657,46675
25195707733,46659
23133668235,46659
28592445601,46650
38815080727,46648
12064436350,46641
15344277264,46619
14491379749,46601
20264643781,46600
15319404257,46577
10788164843,46575
13709234727,46575
13684741508,46567
25242431883,46560
20335985925,46557
13260273798,46554
39643679593,46543
45812491129,46503
20752471931,46502
23975212081,46497
8760522342,46494
17381393362,46477
12474592185,46475
27721623666,46466
25259929756,46452
37583851690,46450
39635817728,46450
24010704087,46442
43349684991,46434
7533239592,46434
40434722965,46427
40901788979,46418
7928769769,46413
13281464385,46400
42953797261,46397
15832736688,46392
24453564980,46389
42526081415,46387
22791153071,46381
7144350942,46361
42536562267,46351
22805111510,46344
46176263852,46340
39654411084,46340
30573429804,46326
36766644329,46322
14933772255,46316
26498304769,46313
13702269584,46311
25701527360,46295
13288145010,46293
8325963637,46282
42968968980,46276
23197583991,46268
23257956482,46268
20752590212,46264
46233220638,46264
36393199955,46256
28941953241,46255
11214951294,46251
14855311278,46244
21580178776,46240
40110874044,46228
13224903286,46216
13635255006,46203
16575309194,46186
24082241653,46166
14851894747,46145
28182012375,46143
41302279456,46112
26504829538,46111
20342978779,46084
47442902027,46076
23197581028,46062
7950664938,46060
21959049858,46056
5502728445,46056
29776893377,46045
38399136092,46042
20753537986,46038
13641741139,46035
12428952982,46034
12840135848,46029
9203070159,46016
26868408226,46012
24827999382,46011
44588618454,46002
8743434328,45998
24392714553,45979
23201040720,45975
14522985819,45969
33028253078,45969
44186315619,45968
41759609078,45967
26076588243,45960
20746532985,45952
23254343599,45940
40928399736,45929
25684506526,45916
21927368423,45913
7136679263,45913
27771661041,45905
27678735930,45902
14905191003,45899
23589817184,45891
9938054353,45885
42543450931,45882
24021318668,45880
34276958367,45878
9160310139,45872
7112826777,45871
13299626288,45871
37603199182,45869
21591931429,45864
42562667366,45860
43365136239,45854
19868678692,45853
40459554779,45853
12496566753,45847
38404955871,45845
10851524555,45841
20734863542,45817
26836845916,45816
17809944532,45811
22002203431,45809
7918392156,45795
24410488258,45792
9984641252,45780
5880890140,45775
29770287874,45774
9595152486,45759
7533237373,45758
26526997418,45751
8784970100,45748
11629707026,45726
8333111656,45726
7140765398,45724
29790807649,45724
24029056062,45708
12446918545,45705
7940013042,45704
28178599993,45678
14866401647,45678
39607364461,45673
8396432988,45672
9570818196,45648
43747933717,45644
26929020720,45641
13678027377,45639
12450103064,45638
25320344088,45631
43350358768,45620
9142072516,45618
14116832187,45609
22405407568,45604
45812134320,45598
39290446870,45593
22002014462,45591
21986914729,45591
27361615561,45582
29373138798,45571
40484478672,45564
27307687735,45561
25270029935,45551
23232251858,45544
24888644833,45532
14922882565,45514
30187485538,45509
21969041246,45504
6323480754,45498
8336531380,45498
38001437613,45482
42947005159,45477
43357549930,45473
13260273828,45463
40866921273,45456
21565994328,45420
9220765023,45418
24466854044,45413
42518521324,45411
42173427839,45400
26900761688,45400
13710014718,45389
40068934044,45386
15343849085,45383
37198269216,45380
29787266823,45378
46655441293,45368
44610432593,45366
40046262197,45357
40484435535,45357
13257172165,45355
39628743251,45353
9995399596,45345
13684704308,45340
21584623356,45339
7553922065,45339
7964342191,45335
24838606385,45331
42936550257,45331
23186138653,45330
14515910519,45323
8760601276,45320
13288654575,45308
29773284159,45307
10373447752,45293
45822899614,45288
14095054437,45273
48649159883,45263
13710012767,45258
42954312626,45251
44128108679,45249
24054217452,45229
45373203644,45211
22405131218,45206
10833289603,45204
21998358451,45201
48688271279,45201
22761641139,45198
40454564319,45197
13288929016,45172
24848905822,45164
24428571950,45161
20349978772,45156
24439881950,45156
38447916980,45150
44580871755,45095
7130030479,45091
10795198796,45074
45416012597,45065
7497547382,45064
25285395872,45061
6704789119,45059
38839914524,45058
12454074473,45046
13695706106,45039
12421961032,45035
39253374014,45032
11180238866,45030
12828699239,45022
33442608925,45021
38038156264,45020
19924736136,45015
20749100137,45000
25227299086,44995
21495787296,44991
23240539071,44986
11212239558,44971
23229807840,44969
8347104065,44965
40076009231,44957
43383336339,44952
26086965650,44949
20734788332,44942
42514766600,44942
20752398048,44936
22393577161,44934
23636389570,44928
6316367335,44926
26108192644,44912
21152370989,44901
39640417198,44897
16578839819,44897
25245385622,44889
30190821020,44876
9977715750,44873
21984400662,44867
40910592727,44867
37590769530,44862
21559972106,44861
6748149113,44853
38402684316,44850
40894792044,44845
7137070115,44841
42900897147,44828
38832764662,44824
13713514949,44822
39639513245,44804
42987211151,44803
43778131817,44801
39686642486,44792
42540297675,44786
22373770673,44782
7511823917,44778
33841681977,44756
36780911332,44741
46652020730,44736
43360580996,44736
14890807973,44724
40027936363,44718
13277929188,44713
21184839781,44699
24838687671,44698
9203549513,44695
28985117400,44691
22793401739,44690
13677747376,44688
25231192999,44678
43286087824,44670
28538753776,44666
21152414544,44638
10769817899,44636
24427660180,44632
43770927020,44612
7511465549,44611
28934883297,44611
29402473495,44580
36773999072,44580
41283929620,44580
36803595794,44579
37591008130,44574
42132851787,44574
24032004273,44565
13288346032,44563
36773720543,44563
21980160045,44561
9138925011,44556
24431868617,44554
8353714321,44552
39236744352,44551
16907242392,44551
21977644953,44545
26116092268,44538
7953538994,44536
7553959937,44534
37178097246,44519
43760867620,44517
29349008475,44507
40901918048,44495
42961080327,44494
8810362015,44491
29745485385,44489
47437394397,44488
20335983968,44488
7529668756,44485
31418470263,44485
36367101014,44469
41251896661,44446
22815484688,44444
7536500772,44444
47415578033,44438
26137392067,44436
41255471326,44427
8774288887,44417
14519993859,44416
23636433668,44412
23568080640,44411
25309529146,44405
12468140659,44397
40877106382,44392
28153013121,44388
22380524305,44378
21566889472,44375
28164362786,44373
33845847753,44372
8785716843,44354
6283902990,44343
6309596995,44340
23164838479,44329
11598182725,44325
22797952791,44321
28131863930,44320
7108139907,44316
13267434005,44313
22818318944,44302
8777828187,44290
21962587869,44287
9967492450,44287
24445624752,44284
27322474400,44283
6744478271,44274
11572715529,44272
21951464914,44258
9620944075,44258
20349981715,44254
12414800978,44254
13642368886,44251
24867732236,44248
37583894587,44211
13267437727,44208
41295598936,44171
45409917817,44170
29773549890,44164
31414971447,44147
24492564716,44138
45822821257,44135
40905835936,44120
8746498110,44116
28945536950,44112
10862263001,44107
14908650539,44104
14095494025,44101
24792104042,44094
21995169771,44055
38041850489,44052
14512921841,44051
25252817874,44049
20328043919,44042
25730704862,44037
23647121322,44034
21156772838,44020
39672534384,44019
21495790589,44015
11650891848,44011
13670863459,44006
7975505541,44005
42990552812,44000
32632038657,43999
34673716587,43995
24007280438,43987
7105583702,43978
15287559975,43961
20752390183,43961
35108247801,43955
23671928604,43955
41748832667,43940
13284963273,43936
41278774856,43934
26522160049,43924
22751185902,43921
14856186339,43917
23250683331,43887
15751141349,43882
33417218068,43880
14523530419,43861
44595381871,43850
41766766209,43848
9952324007,43843
12464218910,43837
22754806183,43834
38876503886,43830
28967428167,43828
8740004070,43825
29783582806,43821
39628826785,43819
38045342458,43801
6330553449,43786
22737620870,43785
23668226899,43780
40876990999,43779
13299620280,43767
7554972735,43756
44570296797,43745
40891612557,43728
40079463981,43725
21591818795,43723
28574839216,43721
14926258948,43716
7533706391,43714
7986041401,43705
7122851490,43703
22796896090,43701
7130427333,43699
44211114131,43688
36760391074,43687
5920321791,43675
30590564800,43661
14505572213,43648
14077877135,43642
31386749773,43641
25276681545,43637
21937396124,43637
5092417043,43635
19868679785,43633
38832995652,43623
26083156218,43611
23208390186,43610
28136099910,43602
39660702377,43601
29377698253,43591
40052937426,43574
11226430493,43565
23610609833,43559
21580267758,43555
21990410835,43548
30159505581,43547
43770861211,43543
20778263567,43539
25669807228,43521
42173462664,43512
9556469363,43506
15290428568,43501
8364517149,43501
32642738975,43482
16172382600,43478
11644012918,43475
22379933665,43471
12842845312,43471
23186298541,43469
40839921531,43468
24017895346,43446
21577358773,43441
45002355600,43426
21152457824,43425
4561541517,43425
40010564261,43419
14066805608,43417
33870101800,43411
10027118357,43404
27718120204,43396
30201434073,43395
24906373958,43388
16557223938,43387
7529622705,43348
12478952579,43346
12039902186,43343
28157251195,43341
8346236380,43336
21602230654,43323
12071428666,43312
11176191169,43311
43372802596,43306
24455929375,43302
31418471650,43300
10373680468,43298
16500229750,43290
21573852837,43289
24849222192,43289
9149498724,43286
23661238168,43279
6312236880,43276
26933891589,43275
43774321455,43273
38469736947,43266
14515909689,43264
26868566866,43250
25239407852,43248
13256779823,43243
48260110378,43234
10401547536,43234
12846464104,43230
40068938628,43220
9556003567,43217
7516054387,43200
26119704571,43172
44200034390,43158
26426529793,43151
21562723486,43147
28182287085,43146
15315505909,43138
36713500006,43131
15316178565,43131
28136101597,43121
9163688142,43119
21488944697,43112
40058364433,43103
21537889831,43095
29745450402,43092
44184897499,43091
8732742755,43089
24446642650,43069
7140572126,43065
20360628613,43056
13281858332,43049
26083120384,43035
44182351388,43034
5088955170,43034
40866529586,43025
20745518606,43024
44614056182,43015
9217225821,43010
14919342867,43008
38811260944,42992
28935155420,42986
26451529146,42979
9156215645,42978
6334127744,42955
42522222474,42940
22009049987,42933
8760247795,42931
15736472973,42928
7911241475,42919
6326894134,42917
46229530978,42917
22401004702,42916
24407618352,42908
42930804764,42905
7533231253,42884
26080752734,42879
11219233970,42874
7115850780,42873
21976185323,42867
25320339919,42863
12850352876,42854
43365890144,42838
40895064746,42835
25295614680,42834
9620425238,42828
24085785569,42810
12054248441,42794
20781599745,42776
14106142935,42757
37998181448,42752
14509417223,42743
7129363950,42741
8378665200,42695
41694709110,42687
8728495112,42687
8346870825,42686
42543287213,42675
13684742074,42671
21199119274,42667
14494960062,42659
27361655997,42646
14537722107,42636
36396688564,42627
37987560974,42620
24050437797,42618
22412447490,42613
23642455255,42605
25716859183,42593
12443418105,42592
28973711642,42590
25241766182,42587
28945580320,42577
20275532523,42564
8785055260,42561
6702304702,42550
24842218604,42539
45415961929,42498
45417026611,42491
8379020629,42490
8725107313,42486
22793401301,42475
9527905506,42471
6751683160,42469
48652656408,42461
22844062504,42456
26080165365,42454
21588160483,42451
7512519225,42450
13645944092,42431
20755940952,42428
14508871196,42422
44995984041,42409
29356397855,42386
40868505491,42381
27279268344,42376
23617797922,42361
13299624644,42350
20342128785,42347
6298279125,42343
12874956022,42333
43779777696,42331
11618816155,42329
21972923770,42301
13699283421,42300
25316723188,42298
23232918239,42276
43351610188,42272
7119506947,42255
8317867702,42254
24385330792,42242
15326164946,42225
24880663329,42219
8335790540,42214
29762821217,42203
24446447643,42197
15730340977,42191
45405165041,42189
26130597913,42180
30573038702,42180
44121027540,42178
14862781407,42175
38008397645,42174
38848167254,42154
38010015734,42152
26098006430,42147
10383820956,42141
27308354777,42134
28535339234,42128
41295561586,42124
44617819770,42110
21576676025,42109
23661426608,42097
27749726908,42085
24848626969,42076
13660178086,42062
8335517792,42058
15333350801,42054
43779732044,42050
40482159285,42048
40077737600,42032
14477194978,42030
23150925714,42021
14091635732,42014
21159492805,42006
21595554311,42004
26494214343,41996
27725003014,41994
36396572930,41971
16950446646,41969
7525618872,41964
24003628383,41962
42166500988,41951
12075362929,41951
14541179094,41948
12050358984,41942
11205044434,41941
7914895730,41924
45401620666,41921
13271162713,41915
23196795441,41904
13267506292,41896
23197185208,41878
8340033993,41870
29366462148,41863
27754133616,41862
46651901074,41860
24863019389,41856
43397335729,41855
22376124188,41848
28992031426,41845
21574284724,41837
27750468910,41832
38466194336,41816
7522036255,41815
39210845440,41809
23164883972,41807
43786617501,41804
21560014545,41799
31807838226,41798
26526483742,41797
21979769372,41787
15676772312,41787
22408676867,41782
21555736582,41781
12800132162,41780
17377855313,41779
11187837280,41776
29370040921,41775
8753652991,41773
7554655919,41769
23240033773,41758
41289341902,41749
9142617765,41744
22002084222,41740
23636356662,41714
28959771151,41705
8325885081,41697
8810484652,41694
43372645069,41693
8350216202,41680
24052962248,41677
44973573432,41676
6708673753,41675
25252971698,41665
32218227942,41649
20219047735,41648
7529153171,41644
21994111711,41634
40901835489,41628
27325377651,41618
9196035278,41611
23243927992,41610
7130227865,41606
20353440346,41598
40913853029,41597
43724750497,41595
19921198765,41569
6722712143,41559
14937502305,41553
21502902527,41550
44603867839,41545
41719279637,41541
43768381755,41540
42875748888,41519
12860774404,41516
46598914750,41511
43354053265,41509
23243805725,41507
23222929019,41507
38379523562,41502
38829261975,41501
26518580769,41485
25248961271,41484
41735046159,41472
14869265267,41465
28985037671,41458
9552863269,41447
7986081332,41426
46233215581,41415
36814130264,41405
42155768892,41404
43372803584,41403
11215662639,41397
19037079975,41387
9584498773,41380
14084605901,41378
25691704384,41366
26037678540,41354
22379624878,41340
12849999777,41321
5070803074,41304
26901583608,41302
21192186192,41285
12064353184,41282
30509639802,41276
30573430444,41266
14905111436,41257
40073974531,41254
26087287348,41248
43251342893,41244
8732152833,41229
16985816684,41226
21549446319,41215
24392756948,41204
37587271950,41200
14534222899,41199
13246124526,41197
32617934801,41195
20749733705,41182
20357054347,41171
21148910163,41153
27721505444,41151
29355922332,41128
20678537143,41126
22395149006,41119
45402722911,41116
12029335624,41109
29766756132,41108
11636824053,41101
25727113748,41091
42965275291,41090
24795682110,41086
13278317990,41086
14537764749,41079
43353263164,41076
25245346543,41076
7147993530,41075
21994198109,41069
7579382892,41067
7543382918,41055
36389664912,41027
14477153054,41010
40877029055,41009
42937768502,41003
14898984340,41001
7557995239,40997
21588154774,40992
44593135211,40978
16093806938,40974
22369214513,40974
22391019868,40969
8778878311,40962
11618816148,40952
37181315728,40948
9170486430,40947
22750989198,40936
26119820677,40934
42962532256,40933
37990671412,40919
14102564641,40918
42536768270,40912
30152146987,40901
24849493032,40900
21570750344,40900
25252969617,40887
24417052031,40878
13720553061,40850
22830034279,40847
5481159153,40847
20345627704,40837
26893802220,40836
12853534564,40825
14930425804,40823
29773514773,40820
40902265364,40813
44588493217,40810
21995091716,40797
13691780596,40791
22380022293,40784
9613502709,40776
37202979551,40771
24453333317,40766
43379911727,40765
6712491695,40764
42159391024,40760
10812064161,40759
12899880502,40757
42141151333,40756
42957537503,40756
27722138718,40753
7946810468,40749
44574425731,40747
13271199878,40742
6288303951,40725
23151554735,40723
44200542995,40715
5502804556,40714
22405095750,40711
36770410240,40708
13295375393,40695
25266571978,40682
24038692451,40681
14074423755,40678
38811733680,40673
12850311402,40668
36777408033,40668
14494796476,40662
42543992465,40655
22394559487,40654
42141821902,40650
21148872706,40642
20752398224,40641
8743424107,40637
15333202217,40634
40478658682,40629
39662166606,40627
26083187441,40623
14502034833,40617
22340635102,40609
44210926651,40606
25669694992,40604
25241763566,40603
12860570601,40584
12474905742,40584
43357520208,40576
42536292340,40565
48670461707,40559
23990302517,40558
38430935509,40550
13691785312,40546
14098640567,40544
42983588305,40544
28960313899,40535
22358161585,40526
8346830148,40523
13674209206,40508
43804149340,40508
20685886344,40499
11619170838,40494
21994858045,40485
7529850769,40468
23638947772,40467
19801820381,40454
27318236964,40452
40435267554,40449
42162926512,40442
12818043941,40423
11187008716,40419
30194365072,40413
5902593066,40406
46233189061,40393
10422704133,40386
6715475390,40378
24413982708,40347
23161612563,40341
29355810597,40341
21160161039,40340
26911367826,40327
28142474760,40306
39272790159,40301
24452384320,40301
14102521625,40298
12443420440,40284
47465656907,40276
40477792858,40253
21569844125,40248
5898937740,40219
25316681908,40211
49073778620,40193
27732116874,40190
45408854694,40179
44196461148,40177
32221689644,40177
12004180028,40167
3737293902,40166
42083913497,40149
7536780409,40145
26915656136,40143
43767989584,40139
24496018919,40138
24389144096,40130
22386617117,40111
7518424838,40105
24485407107,40095
41731301435,40092
41752614003,40091
9163686527,40082
10394833434,40081
38423358654,40080
16153942869,40075
12867844898,40072
9987738489,40064
16118527944,40063
30983745070,40057
29338672234,40037
39239456335,40032
24860306700,40026
25698466020,40015
9563622209,40010
10787969526,40004
15676023700,40001
42958173156,39991
42097988352,39991
22826688098,39990
28150299708,39989
6751517789,39988
37997781551,39982
38851823651,39976
12478908870,39976
49056095041,39974
23164877318,39970
7123003416,39966
22789936994,39959
14519408128,39950
29352313002,39942
7565188459,39938
38427314672,39929
26094823010,39905
41665819982,39904
43783238967,39890
37173970565,39889
36792315518,39889
36410774537,39888
11626017493,39875
20738442044,39868
22780582957,39859
31397445657,39859
25709434597,39857
26886608312,39856
41745527383,39852
43368010743,39845
20324282208,39843
42904087428,39839
14084480742,39836
21573895297,39833
45001914098,39818
44170550920,39816
24374717862,39805
18559947675,39791
37591005927,39791
21613008306,39790
23608482493,39782
23639102172,39771
12029610038,39747
22801341628,39725
23643703992,39707
7112266642,39706
9203037633,39692
15354425205,39686
42950652789,39681
36759609537,39676
42925157687,39669
26893799291,39660
21141755649,39656
40035211712,39642
7519317373,39631
24471248367,39629
22412567486,39624
10384377233,39612
40031988796,39610
13274423443,39609
43800607820,39607
9149737741,39593
13720359853,39591
15751101887,39590
22768827255,39589
21947842705,39587
10380795147,39580
23668268752,39579
14102214872,39574
28967424650,39571
14884168779,39570
38433845228,39568
22840677866,39568
28985118573,39565
43365095379,39558
29373690752,39556
21185109237,39548
12067850928,39547
7518806439,39543
27746894174,39526
8764296969,39523
7540740632,39506
15676021383,39502
13260437941,39499
11586663691,39496
14041990771,39492
20763795469,39491
45005883603,39478
13249699474,39472
19921196604,39465
24406986861,39454
42987057789,39446
9973864236,39443
9981212841,39436
23212162101,39435
22821785086,39424
10401822957,39412
20335206935,39392
7154912932,39389
24414019623,39382
14502031673,39382
21167073263,39377
24431871495,39374
13274698872,39373
9139676506,39366
14948081235,39358
24856030387,39347
29352308774,39340
25313227637,39331
43364188410,39328
42957301251,39312
42576701253,39310
40474300970,39307
8360941368,39305
40441798397,39304
31421971060,39303
14530138334,39300
5913169088,39297
38841405795,39295
21991516508,39272
43778985899,39265
5906013565,39260
12850007486,39252
22437327883,39231
26919233063,39209
21563634677,39207
11233074982,39199
12457175699,39196
12867615350,39173
7539722199,39163
35568679533,39155
42918662248,39151
24845722969,39136
38822460686,39134
21492248964,39129
8364008403,39127
49077275872,39120
20254390512,39116
45819168580,39109
14915920973,39104
14905274986,39101
23203747938,39095
37174323557,39092
24052843664,39080
15705387937,39072
43386875413,39063
23600506119,39059
10862105089,39046
21951783207,39044
8764260572,39043
42536248457,39040
21562724821,39033
100005,39024
25269597773,39014
7926215213,39004
7129409059,38972
28164171394,38966
22794262990,38964
23593388358,38961
7922754476,38960
14102608607,38954
46229564528,38949
40089807507,38947
27307766159,38939
16989235887,38935
11618972598,38934
11201820191,38924
43725024749,38918
39225349398,38918
45002042681,38895
26915536580,38888
20338586611,38883
16567841604,38878
42133991539,38877
42954388482,38869
19794507824,38869
21563677354,38867
43303777365,38867
29380606924,38858
23243573110,38857
47803685935,38836
21583755055,38836
13716979585,38835
42576536521,38834
28995843958,38821
39704147267,38816
26937391300,38814
24378492560,38810
11183188327,38808
26529395529,38798
6701484286,38772
26490515670,38745
12878141118,38739
23203953883,38738
23582466776,38730
36777610514,38725
21155946855,38719
25270614797,38718
8763989336,38713
10394752220,38706
26897960957,38690
7529346027,38689
11254215859,38688
27342954325,38675
6701962747,38672
9556469877,38672
10416014343,38671
12475293919,38668
28574762839,38666
13660059143,38662
13685134913,38655
13267669298,38655
40468593621,38636
13649481111,38630
44599811392,38621
42962562694,38607
8310901561,38606
24896113990,38605
24849690511,38585
25263539345,38580
3326944203,38576
14087986342,38574
27722168880,38556
8757229181,38542
47856905103,38539
12436072196,38518
42942991061,38503
22016485721,38500
27735540815,38486
11233065652,38474
13256109463,38474
12814557154,38470
6294510748,38465
28949584603,38464
17388549865,38445
11615435285,38406
23992979923,38397
12867616837,38387
11618778498,38386
7953580503,38371
14063294336,38370
15758177525,38370
37613013492,38348
38822380021,38347
40010412901,38343
11247179380,38335
37610278382,38326
22386587010,38318
40902186397,38309
14091517425,38308
11205083431,38303
20339603854,38298
44586410891,38295
43764329843,38292
20360587869,38288
7525451311,38287
24820923191,38285
28149475998,38283
23601290929,38280
43350435533,38260
14933335886,38256
9599320620,38255
21552117839,38251
41655676308,38248
16511751058,38246
39632438013,38244
6737648041,38240
12086212022,38240
39660237231,38219
21159412753,38204
11636895837,38201
22794380776,38200
10801768527,38199
10373328743,38184
15736396776,38183
12867451926,38160
30152144021,38159
46172719962,38157
26530537626,38156
14888139322,38155
20745514357,38145
40096728239,38145
25709432747,38140
24438432128,38140
22390167888,38133
