new_body,orig_body,size
11075,20335989141,2813987008
11076,7133612759,2812700811
11077,19932715810,2812681309
11078,14891044632,2812627586
11079,8745834524,2812198111
11080,11222969423,2811389199
11081,14477742850,2810748605
11082,14038849357,2808476869
11083,5053619273,2807824788
11084,18177815645,2807724212
11085,16242976468,2806607700
11086,5453481161,2804809097
11087,51451579,2803820815
11088,10837023486,2802531950
11089,24045657476,2801675144
11090,4667904130,2801364385
11091,7914541068,2800562479
11092,51530193,2797745646
11093,21120021446,2797203526
11094,4635682449,2797092492
11095,24389501707,2795984396
11096,25167751767,2793706682
11097,841369753301,2791929296
11098,11661894085,2791075223
11099,17403252281,2788508889
11100,21566899119,2787326450
11101,14456207458,2786974003
11102,5075012415,2785634133
11103,19913927129,2785466856
11104,26031506952,2785451692
11105,5894890633,2781919849
11106,841369736170,2781758401
11107,15319208595,2781597952
11108,5880778437,2780400683
11109,841369729979,2777801760
11110,36352757920,2774072879
11111,13299780362,2773516596
11112,13713478055,2772994888
11113,5085380810,2772159117
11114,21438832079,2771551509
11115,841369738314,2769675857
11116,9559423772,2769581819
11117,841369751218,2768742929
11118,841369745174,2767778807
11119,841369735585,2766670541
11120,28168456865,2765227865
11121,12436030327,2765032414
11122,841369750144,2765031687
11123,23116253155,2764276232
11124,19500223724,2763964516
11125,12818008390,2763898133
11126,9539572540,2763740665
11127,14070251245,2762294681
11128,6306065170,2759539817
11129,841369730518,2757746803
11130,16960226475,2757048635
11131,3825461223,2755650302
11132,2598445506,2754252120
11133,18251276909,2754071749
11134,841369754095,2753254884
11135,17770716478,2751768715
11136,12464373147,2750421063
11137,841369734504,2749804854
11138,21545121004,2749767804
11139,17433986694,2746279538
11140,7972009086,2746225322
11141,10804596219,2745579589
11142,841369735848,2745264719
11143,14905310258,2745101649
11144,9595070728,2744865088
11145,10441403359,2743947514
11146,9085898873,2743835020
11147,6312081938,2742789119
11148,841369734712,2742419870
11149,841369744037,2741683742
11150,841369736053,2741135106
11151,4671414871,2739794781
11152,35561721335,2738848377
11153,29783811165,2737671144
11154,1279292982,2737611083
11155,6666345233,2737071196
11156,5078422192,2736072623
11157,24785666944,2734943232
11158,841369745508,2732944165
11159,5074772702,2731920117
11160,15273494964,2730798493
11161,5078264308,2729954818
11162,21970177347,2725118356
11163,1784537440,2723659807
11164,10031053934,2723263759
11165,24813606670,2721197524
11166,841369729987,2720203041
11167,15294641509,2719321476
11168,31344419769,2718495834
11169,841369733350,2718400727
11170,3404379581,2716473197
11171,19482179262,2710068152
11172,15322348787,2708753830
11173,10371014629,2707665476
11174,10787029411,2705816624
11175,841369753143,2705414145
11176,841369753388,2704333093
11177,841369735633,2703452926
11178,12460790765,2703285630
11179,54989120,2701643621
11180,5877079734,2698146155
11181,18973872293,2696773164
11182,841369734523,2695240910
11183,841369734922,2694355322
11184,6698541423,2694279271
11185,9624002897,2693496745
11186,14074308036,2689765238
11187,18998833277,2688357877
11188,841369730640,2686984126
11189,5870169708,2686213702
11190,20353563766,2685285276
11191,21972607210,2684429350
11192,9931922165,2683220335
11193,35954390608,2681102765
11194,6280367430,2678065865
11195,16942657360,2677147053
11196,35982454406,2676060209
11197,2509925723,2674526359
11198,5895515411,2674479836
11199,841369742886,2674252863
11200,51530198,2672611657
11201,26431328883,2670990082
11202,10016589821,2670596262
11203,841369730335,2668065801
11204,841369735145,2667958197
11205,3853957027,2667604817
11206,5848974458,2664773062
11207,9202717624,2663455658
11208,19913842964,2663434512
11209,5895552335,2663289778
11210,26494416178,2661927188
11211,4657135964,2661263991
11212,34703978064,2659261838
11213,21948237395,2658869615
11214,6270055018,2656941808
11215,841369736564,2656849328
11216,22691518579,2656739996
11217,5873627128,2655939662
11218,1756592206,2653058612
11219,11633327955,2651953460
11220,12025245373,2650220876
11221,17339256011,2649894752
11222,7515398913,2648548401
11223,16107845460,2648341111
11224,19811449543,2648327012
11225,841369747069,2648129343
11226,35161974702,2646401216
11227,11642997287,2645321798
11228,9952247878,2643928760
11229,34201840881,2643915643
11230,13164208749,2642690587
11231,841369737080,2641146925
11232,841369730320,2639408616
11233,1349730310,2637616741
11234,5071309632,2636142935
11235,5892215363,2635833836
11236,17437726200,2632760098
11237,5078230807,2632513240
11238,17749651708,2632072633
11239,841369750368,2631484173
11240,17420698297,2631078890
11241,2155980920,2630654762
11242,51490905,2628679017
11243,14915490576,2628193632
11244,7511577988,2627791877
11245,17470579925,2626868037
11246,10398130964,2625047830
11247,29710737709,2624919867
11248,8339364961,2624705982
11249,3762059670,2624512606
11250,1714025152,2624271565
11251,8392936889,2622163900
11252,4678364479,2621558926
11253,6705616687,2620993582
11254,5089118110,2619622522
11255,841369734205,2618936467
11256,9592714687,2618105395
11257,14523964203,2617739817
11258,9553561017,2617255165
11259,9177717756,2616014254
11260,3415709146,2614717595
11261,841369733558,2613951111
11262,18198962201,2611543981
11263,15714979946,2610497400
11264,11619488242,2610277575
11265,2131417923,2608992001
11266,841369739019,2608274403
11267,2555956790,2607292544
11268,14855939985,2606085857
11269,10802392628,2604470816
11270,9577267125,2604045286
11271,2997520756,2602764956
11272,5092380452,2601591170
11273,27209388750,2601026568
11274,4668064624,2600972662
11275,11626483821,2600748596
11276,19811443900,2599611478
11277,3447659004,2599609765
11278,841369750102,2598721669
11279,17374754363,2598034320
11280,8367979444,2595035288
11281,25202696520,2594559061
11282,39640891157,2594432094
11283,841369735948,2591801223
11284,17749572597,2590902716
11285,25662540474,2590560107
11286,20654129898,2590244358
11287,841369733502,2589866060
11288,21553025637,2589099732
11289,841369753258,2587742336
11290,9577822797,2587069770
11291,6712173450,2586823613
11292,15733175629,2586616153
11293,4664419872,2586549827
11294,25996093937,2583782620
11295,21149590065,2582575067
11296,54990573,2582392659
11297,13374266740,2582328303
11298,11647038601,2582297859
11299,4660877601,2581454022
11300,15326752464,2581372238
11301,3379845057,2579106311
11302,31722657351,2578653472
11303,121614771,2578191397
11304,1717528420,2574552231
11305,18308855489,2572981403
11306,7140962553,2571041113
11307,10412631906,2571021815
11308,3783088490,2568707224
11309,17481082222,2567532295
11310,14530450873,2566585737
11311,11232835605,2565614547
11312,841369730061,2564353288
11313,841369736077,2564201345
11314,20212175303,2563559816
11315,841369736145,2563397395
11316,841369733681,2562070947
11317,55107807,2561624194
11318,4671494974,2561361847
11319,34288559113,2560704443
11320,841369742016,2559414660
11321,139935251,2554714004
11322,12379551895,2553890403
11323,2187510877,2553499242
11324,841369751892,2553108552
11325,841369734288,2550476037
11326,10420497080,2549737798
11327,12036835809,2549512580
11328,9192460773,2548141926
11329,6712251642,2547462504
11330,4168880964,2547010674
11331,23182681302,2544257389
11332,16101515806,2543416009
11333,18691155222,2537110567
11334,51530201,2536386986
11335,8728843428,2535938603
11336,841369734799,2534670044
11337,2598208172,2533330126
11338,841369733320,2532103344
11339,4568783386,2527671175
11340,841369735095,2526884151
11341,26851306649,2525462538
11342,36303695011,2524083693
11343,7961870207,2522309604
11344,14867033237,2521847310
11345,841369751382,2521102605
11346,20785190399,2519886553
11347,1713981216,2519674472
11348,2188051590,2519641565
11349,19416223964,2519518719
11350,2191085822,2518137703
11351,3418881668,2516402208
11352,3394550205,2514864479
11353,35910872482,2513013185
11354,12014906452,2512305760
11355,33484082828,2510823951
11356,841369749678,2510276723
11357,841369733263,2510085529
11358,3440184156,2508849354
11359,16489932119,2507355098
11360,5085267339,2506286297
11361,15333118591,2505824650
11362,7554339213,2505264601
11363,841369730156,2503658956
11364,7144227103,2503198007
11365,9595072065,2502671248
11366,11633401277,2502611031
11367,19500223889,2502148340
11368,841369734071,2501873325
11369,8321633564,2501350800
11370,19906940043,2499427380
11371,3776490433,2499078791
11372,28072867141,2494623871
11373,841369730564,2493446778
11374,841369740104,2492819146
11375,10684945464,2492105365
11376,14109603154,2490379832
11377,2499392347,2490367355
11378,5474081657,2489832173
11379,4667912073,2488809072
11380,841369738613,2486571802
11381,841369734085,2485908395
11382,5474003352,2484088569
11383,27329781050,2482169421
11384,2202289338,2481394779
11385,16206506263,2480274050
11386,23585844062,2477577189
11387,4668068324,2476562678
11388,12871344403,2474965224
11389,841369733205,2470991257
11390,5496014164,2469724275
11391,7894064811,2469271108
11392,36728905256,2469160763
11393,25610071451,2468706745
11394,841369739700,2465874276
11395,841369730885,2463900732
11396,32639470932,2463009510
11397,12022488118,2462739492
11398,8799912799,2461443151
11399,841369733271,2460145158
11400,139968683,2460046789
11401,18638080488,2454701532
11402,12036843133,2452506400
11403,3454614443,2451964789
11404,19946672840,2450354400
11405,841369730540,2449412231
11406,6291798998,2448724546
11407,25680661505,2448631070
11408,31821437019,2445203331
11409,20346455856,2444806489
11410,35511954379,2444771873
11411,7933529703,2443785223
11412,841369738283,2443644375
11413,7059320827,2443517776
11414,1724552727,2443068707
11415,35957888138,2442598371
11416,7546676837,2440935788
11417,7886871129,2440869002
11418,18556486784,2440315921
11419,40473557295,2438615047
11420,841369729973,2436751765
11421,841369730027,2435988976
11422,18994625005,2435500807
11423,15719497203,2433804011
11424,10837218025,2433309336
11425,36759610447,2432756410
11426,14951260940,2432738812
11427,4172493599,2430984614
11428,11983742278,2429904423
11429,7975582206,2429874873
11430,17342950147,2428139721
11431,12884828419,2427930399
11432,19071909725,2427757035
11433,841369751358,2427327121
11434,841369745168,2427312426
11435,841369731051,2426851887
11436,476089181,2425906943
11437,7455367254,2425858310
11438,841369734268,2425680570
11439,5491613600,2425420180
11440,14852135272,2424688361
11441,14905627094,2424583117
11442,3351745403,2424070658
11443,22712976436,2423678933
11444,841369733559,2423670319
11445,841369747211,2422759460
11446,28124977644,2421685945
11447,37207110089,2421144247
11448,5085532994,2420196001
11449,6737521966,2417313969
11450,19500235196,2416463521
11451,3787175355,2416077564
11452,36370366604,2414697394
11453,54989139,2413079143
11454,40036268069,2412088073
11455,841369737000,2411268246
11456,14530922802,2409797089
11457,18545397427,2409624117
11458,23621497340,2407151902
11459,21148715933,2406884622
11460,8339877373,2406660905
11461,3758607054,2405866879
11462,841369751142,2404609651
11463,26006427489,2404023381
11464,18612925688,2403266748
11465,2492160320,2402887801
11466,841369740039,2402334034
11467,5085267181,2402122878
11468,9152610223,2396939764
11469,51530186,2396449088
11470,10405604586,2396102288
11471,841369738808,2395540929
11472,36396225230,2392832556
11473,14109640229,2392190564
11474,34180183852,2391220447
11475,13645236632,2390828578
11476,19415673960,2390543300
11477,8774874918,2390463350
11478,5060152331,2389955472
11479,12346997260,2389537567
11480,3433576143,2389476749
11481,5492073988,2389023060
11482,16165222144,2388740212
11483,31751315441,2388497803
11484,841369739475,2387920444
11485,28490134968,2386687564
11486,841369733796,2386179338
11487,841369729877,2385647031
11488,11222377332,2384958321
11489,28989211473,2384657392
11490,3450877980,2384430361
11491,6740950852,2384210183
11492,21043096337,2383762517
11493,841369734465,2383083245
11494,33877646708,2382236425
11495,5456896560,2379872160
11496,841369745601,2378986313
11497,21046719212,2377755161
11498,6277033215,2377723907
11499,841369753263,2377576954
11500,34718720142,2376175728
11501,4246433445,2375163517
11502,4670898510,2375033172
11503,6287592685,2374641972
11504,841369730854,2374394490
11505,11994110230,2372916201
11506,2531232914,2372503207
11507,15347310230,2370906116
11508,7500935203,2369351912
11509,37148972528,2368366950
11510,20346494594,2368105176
11511,841369730732,2367818758
11512,11216285280,2366835468
11513,3387283945,2366425078
11514,24361236802,2365011668
11515,7951217345,2364755354
11516,841369738158,2364604641
11517,3853801757,2363430708
11518,35568640702,2361010494
11519,12418737085,2360988510
11520,6722837752,2358152246
11521,17353369718,2356415776
11522,841369733202,2354948289
11523,2937891586,2353535570
11524,11640161894,2351937332
11525,13271557667,2351920931
11526,11604278338,2351795060
11527,841369738397,2351355985
11528,19507267665,2350695729
11529,19087232307,2350678841
11530,841369751102,2350425655
11531,35522688730,2348437482
11532,22273931722,2348425634
11533,16571490959,2346963237
11534,33835630120,2345627898
11535,841369735353,2345171520
11536,841369735358,2344842164
11537,12086008076,2344571191
11538,841369736125,2344315925
11539,5477616406,2342544997
11540,47953350,2341270234
11541,13656320951,2340654041
11542,8364171697,2338876990
11543,17749651707,2338182861
11544,20721616791,2337749777
11545,51490937,2335627521
11546,13225568194,2334403481
11547,841369735214,2333974026
11548,18605618633,2332954837
11549,58605280,2332562678
11550,3401662216,2331154933
11551,5474085104,2330315782
11552,25242556112,2330313154
11553,841369729881,2330271670
11554,1367147100,2330223596
11555,1781035477,2329629753
11556,36303737256,2329384624
11557,841369736071,2328499030
11558,17757550937,2328008969
